,Vendor,Model,Current_Price,Old_price,Time,Date
1802,Tripp Lite,SmartPro SMX5000XLRT3U,126100,124469,11.08.2022,12:13:02
1803,Tripp Lite,SmartOnline SUINT1500LCD2U,50630,65500,11.08.2022,12:13:02
1804,PowerCom,Smart King Pro+ SPR-700,14050,,11.08.2022,12:13:02
1805,Ippon,Innova G2 Euro 1000L,23090,,11.08.2022,12:13:02
1806,APC,Easy-UPS BVX1200LI-GR(восстановленный),6630,,11.08.2022,12:13:02
1807,APC,Back-UPS BE850G2-RS(восстановленный),7790,,11.08.2022,12:13:02
1808,PowerCom,Smart King Pro+ SPT-1000-II LCD(восстановленный),9160,,11.08.2022,12:13:02
1809,PowerCom,Raptor RPT-600A EURO(восстановленный),1920,2960,11.08.2022,12:13:02
1810,PowerCom,RPT-800AP EURO USB(восстановленный),2580,3970,11.08.2022,12:13:02
1811,APC,Back-UPS BC650-RSX761(восстановленный),3836,,11.08.2022,12:13:02
1812,APC,Smart-UPS SMT750RMI2U(плохая упаковка),46890,,11.08.2022,12:13:02
1813,"ИБП IPPON Back Basic 850,  850ВA [403406](плохая упаковка)",None,2960,3290,11.08.2022,12:13:02
1814,Ippon,Back Basic 850 Euro(плохая упаковка),2960,3590,11.08.2022,12:13:02
1815,Eaton,5PXGen2 1000i RT2U G2(плохая упаковка),46630,49090,11.08.2022,12:13:02
1816,PowerCom,Raptor RPT-600AP SE2(плохая упаковка),1880,2090,11.08.2022,12:13:02
1817,Ippon,Smart Power Pro II Euro 1600,,,11.08.2022,12:13:02
1818,Ippon,Smart Power Pro II Euro 2200,,,11.08.2022,12:13:02
1819,Ippon,Innova G2 2000,,,11.08.2022,12:13:02
1820,Ippon,Back Power Pro II 500,,,11.08.2022,12:13:02
1821,Ippon,Smart Power Pro II 1200,,,11.08.2022,12:13:02
1822,APC,Back-UPS BE400-RS,,,11.08.2022,12:13:02
1823,Ippon,Back Comfo Pro II 850,,,11.08.2022,12:13:02
1824,APC,Easy-UPS BV500I-GR,,,11.08.2022,12:13:02
1825,APC,Back-UPS Pro BR900G-RS,,,11.08.2022,12:13:02
1826,APC,Back-UPS BE650G2-RS,,,11.08.2022,12:13:02
1827,Ippon,Innova RT II 6000,,,11.08.2022,12:13:02
1828,APC,Smart-UPS SMT1500I,,,11.08.2022,12:13:02
1829,APC,Back-UPS BK350EI,,,11.08.2022,12:13:02
1830,PowerCom,Smart King Pro+ SPT-1500-II LCD,,,11.08.2022,12:13:02
1831,APC,Easy-UPS BVX700LI-GR,,,11.08.2022,12:13:02
1832,PowerCom,Macan MAC-3000,,,11.08.2022,12:13:02
1833,PowerCom,Macan MAC-1000,,,11.08.2022,12:13:02
1834,Ippon,Smart Winner II 1500,,,11.08.2022,12:13:02
1835,APC,Easy-UPS BVX2200LI-GR,,,11.08.2022,12:13:02
1836,APC,Easy-UPS BVX2200LI,,,11.08.2022,12:13:02
1837,APC,Easy-UPS BVX900LI-GR,,,11.08.2022,12:13:02
1838,HIPER,APX-600,,,11.08.2022,12:13:02
1839,APC,Smart-UPS C SMC2000I-2U,,,11.08.2022,12:13:02
1840,APC,Smart-UPS C SMC1000I-2U,,,11.08.2022,12:13:02
1841,PowerCom,Smart King RT SRT-3000A LCD,,,11.08.2022,12:13:02
